run_id,metamodule,annotation,folder,run_index,program_index,program_name,description,supporting_genes,supporting_gene_count,significance_score,predicted_impacts
8_Gliosis_hypoxia_run1,8,Gliosis-hypoxia,8_Gliosis_hypoxia,1,0,Hypoxia-Driven Angiogenesis,"HIF-1α-dependent pathway driving vascular endothelial growth factor (VEGF) expression, vessel density increases, and hypoxic adaptation in glioblastoma. This program enables tumor cells to promote neovascularization in response to inadequate oxygen tension, supporting rapid tumor growth despite poor vascularization.","[""HILPDA"", ""NOX4"", ""HMOX1"", ""BNIP3L"", ""PTGS2"", ""ANGPTL4"", ""GPC5"", ""TRIB3""]",8,0.92,"[""Increased expression of pro-angiogenic factors (VEGF, ANGPTL4) promoting microvessel density"", ""Enhanced metabolic adaptation to hypoxic stress through autophagy induction"", ""Survival advantage in tumor core regions with limited oxygen availability"", ""Reduced dependence on vasculature for nutrient supply through metabolic shift""]"
8_Gliosis_hypoxia_run1,8,Gliosis-hypoxia,8_Gliosis_hypoxia,1,1,Epithelial-Mesenchymal Transition and Invasion,"Coordinated remodeling of cell-cell adhesion, extracellular matrix composition, and cytoskeletal architecture enabling glioblastoma cells to acquire migratory and invasive capacity. This program involves loss of epithelial markers (E-cadherin, claudins) and gain of mesenchymal markers (N-cadherin, vimentin, MMPs), facilitating tumor cell dissemination and invasion of surrounding brain parenchyma.","[""COL5A1"", ""COL13A1"", ""COL24A1"", ""LTBP2"", ""ABI3BP"", ""CHSY3"", ""NDRG1"", ""FAT4"", ""GCNT1"", ""ITGB3"", ""ABLIM3"", ""CAV1"", ""EPHA3"", ""SPNS2"", ""PRKCH"", ""GRK5""]",16,0.89,"[""Enhanced extracellular matrix degradation through increased MMP secretion"", ""Increased migratory velocity and invasive capacity through actin reorganization"", ""Altered expression of adhesion molecules (reduced E-cadherin, increased N-cadherin)"", ""Enhanced integrin-mediated signaling driving survival and proliferation signals"", ""Immune evasion through altered glycosylation of cell surface molecules"", ""Reduced responsiveness to contact inhibition signals""]"
8_Gliosis_hypoxia_run1,8,Gliosis-hypoxia,8_Gliosis_hypoxia,1,2,Aberrant Receptor Tyrosine Kinase Signaling,"Dysregulation of multiple receptor tyrosine kinases (RTKs) including MET, EGFR, and Eph receptors driving constitutive activation of downstream proliferation and survival pathways. These receptors activate PI3K/AKT/mTOR and MAPK/ERK cascades, promoting glioblastoma cell growth, survival, and acquisition of drug resistance.","[""MET"", ""EPHA3"", ""EPHA1-AS1"", ""PRKCH"", ""GRK5"", ""ERRFI1""]",6,0.85,"[""Constitutive activation of survival and proliferation signals"", ""Enhanced chemotherapy and radiotherapy resistance through DNA repair pathway activation"", ""Increased glucose uptake and metabolic reprogramming"", ""Promotion of glioma stem cell self-renewal and maintenance"", ""Enhanced invasive capacity through EMT-associated pathways"", ""Reduced dependence on growth factor availability""]"
8_Gliosis_hypoxia_run1,8,Gliosis-hypoxia,8_Gliosis_hypoxia,1,3,Inflammatory Signaling and Immune Evasion,Coordinated upregulation of cyclooxygenase-2 and prostaglandin E2 signaling coupled with exploitation of altered glycosylation patterns to evade immune surveillance. This program enables glioblastoma cells to create an immunosuppressive tumor microenvironment by recruiting and polarizing immune cells toward protumorigenic phenotypes.,"[""PTGS2"", ""HMOX1"", ""NOX4"", ""GCNT1"", ""CHSY3"", ""MX2""]",6,0.88,"[""Robust production of immunosuppressive mediators (IL-6, IL-10, GM-CSF)"", ""Preferential recruitment of protumorigenic macrophages and myeloid-derived suppressor cells"", ""Downregulation of MHC class II reducing T-cell activation capacity"", ""Enhanced tumor cell survival against immune attack through altered glycocode recognition"", ""Induction of regulatory T cells further dampening antitumor immunity"", ""Increased resistance to immune checkpoint inhibitor therapy""]"
8_Gliosis_hypoxia_run1,8,Gliosis-hypoxia,8_Gliosis_hypoxia,1,4,Autophagy and Cellular Stress Response,"Activation of macroautophagy and selective autophagy pathways in response to metabolic stress, hypoxia, and endoplasmic reticulum stress. This program enables glioblastoma cells to maintain survival under nutrient-poor conditions, contributes to therapy resistance, and regulates immune cell infiltration.","[""BNIP3L"", ""TRIB3"", ""HMOX1"", ""AMPD3""]",4,0.82,"[""Enhanced survival under nutrient deprivation through selective protein degradation"", ""Increased resistance to hypoxic stress through metabolic reprogramming"", ""Enhanced chemotherapy and radiotherapy resistance through autophagy-mediated survival"", ""Suppression of anti-tumor immune responses through autophagy-mediated degradation of immune effector molecules"", ""Maintenance of glioma stem cell phenotype through selective autophagy"", ""Metabolic adaptability enabling rapid response to microenvironmental changes""]"
8_Gliosis_hypoxia_run1,8,Gliosis-hypoxia,8_Gliosis_hypoxia,1,5,Integrin-Mediated Cell Adhesion and Survival,"Dysregulated integrin-extracellular matrix interactions promoting cell survival, proliferation, and drug resistance through activation of focal adhesion kinase and associated survival pathways. Integrin αvβ3 and α5β1 are particularly important in glioblastoma, mediating interactions with vitronectin, fibronectin, and other matrix proteins.","[""ITGB3"", ""FAT4"", ""ABLIM3"", ""ANGPTL4"", ""COL5A1"", ""COL13A1"", ""COL24A1"", ""LTBP2""]",8,0.81,"[""Enhanced GSC maintenance and self-renewal through focal adhesion signaling"", ""Increased chemotherapy resistance through anchorage-independent survival signals"", ""Reduced sensitivity to cell detachment-induced apoptosis (anoikis)"", ""Enhanced migration and invasion through integrin-mediated adhesion"", ""Metabolic reprogramming through integrin-AKT signaling"", ""Promotion of GSC differentiation or stemness maintenance depending on matrix composition""]"
8_Gliosis_hypoxia_run1,8,Gliosis-hypoxia,8_Gliosis_hypoxia,1,6,Metabolic Enzyme Dysregulation,"Altered expression of glycolytic, lipid metabolic, and amino acid metabolic enzymes supporting rapid tumor growth and adaptation to hypoxic and nutrient-poor conditions. Dysregulation includes increased glucose transporter expression, glycogen accumulation pathways, and enhanced fatty acid oxidation.","[""MGAM"", ""PPP1R3C"", ""EHHADH"", ""SLC39A14"", ""SLC6A6"", ""AMPD3""]",6,0.75,"[""Enhanced energy production through multiple metabolic pathways (glycolysis, fatty acid oxidation, glutaminolysis)"", ""Rapid adaptation to hypoxic conditions through metabolic switching"", ""Reduced sensitivity to metabolic pathway inhibitors through metabolic redundancy"", ""Increased nucleotide production supporting rapid proliferation"", ""Enhanced survival under nutrient-poor conditions through alternative metabolic routes"", ""Adaptation to antiangiogenic therapy through metabolic reprogramming""]"
8_Gliosis_hypoxia_run1,8,Gliosis-hypoxia,8_Gliosis_hypoxia,1,7,Long Non-Coding RNA Regulatory Networks,"Dysregulation of multiple long non-coding RNAs that regulate glioblastoma cell proliferation, invasion, drug resistance, and stem cell maintenance. These lncRNAs function as competing endogenous RNAs, scaffold proteins, and transcriptional regulators modulating key oncogenic pathways.","[""LUCAT1"", ""LINC02615"", ""POT1-AS1"", ""LINC01705"", ""LINC01376"", ""LINC00240"", ""AC051619.5"", ""AC083837.1"", ""AC092944.1"", ""AC008014.1"", ""AL158064.1"", ""AL390957.1"", ""AC099681.1"", ""VLDLR-AS1"", ""EPHA1-AS1"", ""NECTIN3-AS1"", ""RPL34-AS1"", ""OSMR-AS1"", ""RNF217-AS1"", ""AP006545.3"", ""AP001528.1"", ""LINC02340""]",22,0.72,"[""Enhanced RAS pathway signaling driving proliferation and invasion"", ""Dysregulated microRNA function through competing endogenous RNA networks"", ""Altered transcriptional landscape supporting GSC maintenance"", ""Enhanced drug resistance through regulation of ABC transporters"", ""Promotion of epithelial-mesenchymal transition phenotypes"", ""Increased tumor aggressiveness and invasion capacity""]"
8_Gliosis_hypoxia_run1,8,Gliosis-hypoxia,8_Gliosis_hypoxia,1,8,Transcriptional Control of Differentiation and Stemness,"Dysregulation of transcription factors and co-regulators controlling glioblastoma stem cell maintenance versus differentiation transitions. RUNX2 drives malignant progression through increased proliferation and expression of invasion-associated genes, while NDRG1 acts as a metastasis suppressor maintaining differentiated epithelial phenotype.","[""RUNX2"", ""NDRG1"", ""RCAN2"", ""ERRFI1"", ""FAT4""]",5,0.84,"[""RUNX2-driven increase in proliferative capacity and expression of invasion-associated MMPs"", ""NDRG1 loss associated with EMT transition, increased invasiveness, and poor prognosis"", ""RCAN2-mediated effects on differentiation through calcineurin-NFAT axis"", ""Context-dependent growth effects of ERRFI1 based on EGFR expression level"", ""Dysregulation of cell cycle checkpoint control"", ""Altered response to differentiation signals""]"
8_Gliosis_hypoxia_run1,8,Gliosis-hypoxia,8_Gliosis_hypoxia,1,9,Redox Homeostasis and Oxidative Stress Response,"Dysregulation of antioxidant defense systems and oxidative stress sensors affecting tumor progression, drug resistance, and immune evasion. HO-1 and NOX4 represent dual-faced regulators that maintain cellular redox balance while promoting cancer progression through complex, context-dependent mechanisms.","[""HMOX1"", ""NOX4"", ""ANGPTL4""]",3,0.78,"[""Enhanced cellular survival under oxidative stress conditions"", ""Reduced response to ROS-generating chemotherapy agents"", ""Nuclear HO-1 translocation associated with poor prognosis and therapy resistance"", ""NOX4-derived ROS driving metabolic reprogramming and FOXM1 expression"", ""ANGPTL4-mediated anoikis resistance through ROS-dependent signaling"", ""Altered immune cell function through ROS modulation and adenosine accumulation""]"
8_Gliosis_hypoxia_run1,8,Gliosis-hypoxia,8_Gliosis_hypoxia,1,10,Extracellular Matrix Composition and Immune Targeting,Dysregulation of glycosaminoglycan and proteoglycan synthesis enzymes altering extracellular matrix composition to promote immune evasion and support tumor growth. This program involves specific glycosylation modifications that reduce immune recognition while maintaining structural integrity of the tumor microenvironment.,"[""GCNT1"", ""CHSY3""]",2,0.76,"[""Altered cell surface glycosylation pattern reducing MHC peptide presentation efficiency"", ""Preferential recruitment of immunosuppressive macrophages through glycan-lectin interactions"", ""Decreased recognition by cytotoxic T lymphocytes and NK cells"", ""Enhanced immune checkpoint engagement (PD-L1 interactions)"", ""Maintenance of ECM structural integrity supporting tumor architecture"", ""Protection from complement-mediated lysis""]"
9_Proliferative_2_run2,9,Proliferative 2,9_Proliferative_2,2,0,DNA Replication Licensing and Origin Recognition,MCM2-7 complex assembly and licensing of replication origins during G1 phase. CDC45 and GINS1 form the CMG (Cdc45-MCM2-7-GINS) helicase complex required for replication fork progression. ORC6 and RFC proteins coordinate origin licensing and replication factor loading. This program is dysregulated in glioblastoma where origins fire aberrantly during S-phase.,"[""MCM6"", ""MCM5"", ""MCM4"", ""MCM8"", ""MCM10"", ""CDC45"", ""GINS1"", ""ORC6"", ""RFC2"", ""RFC3""]",10,0.92,"[""Aberrant firing of replication origins in glioblastoma leading to increased replication stress"", ""Enhanced MCM10-dependent compensatory activation of dormant origins to tolerate replication stress"", ""Temporal alterations in replication timing with early-replicating GC-rich regions showing different kinetics than normal cells""]"
9_Proliferative_2_run2,9,Proliferative 2,9_Proliferative_2,2,1,DNA Polymerase Alpha-Primase Priming,"Initiation of DNA synthesis through primase complex (POLA1, POLA2, PRIM1, PRIM2) that generates RNA-DNA primers on both leading and lagging strands. The polymerase alpha complex acts at the replication fork initiation site before handoff to processive polymerases (Polδ and Polε). PRIM2 and POLA2 subunits are essential for geminiviral and cellular DNA replication initiation.","[""POLA1"", ""POLA2"", ""PRIM2""]",3,0.75,"[""Dysregulated primer synthesis leading to increased lagging strand discontinuities"", ""Accumulation of Okazaki fragment intermediates requiring increased nucleotide metabolism"", ""Potential vulnerability to primase inhibition as therapeutic target in glioblastoma""]"
9_Proliferative_2_run2,9,Proliferative 2,9_Proliferative_2,2,2,Leading and Lagging Strand DNA Synthesis,"Processive DNA polymerases (POLE2, DNA polymerase delta subunits, PCNA) catalyze bulk DNA synthesis on leading and lagging strands. POLE2 is the catalytic subunit of polymerase epsilon. PCNA serves as the processivity factor and platform for recruitment of replication accessory proteins. Flap processing by DNA2, FEN1, and other nucleases is required for Okazaki fragment maturation.","[""POLE2"", ""PCNA"", ""DNA2"", ""EXO1"", ""LIG1"", ""RRM2""]",6,0.88,"[""POLE2 overexpression enhances glioblastoma proliferation and EMT through AURKA-FOXM1 axis"", ""Increased nucleotide demand from elevated DNA synthesis rates necessitating RRM2 upregulation"", ""Impaired Okazaki fragment maturation when DNA2 is depleted leads to accumulation of ssDNA flaps and DNA damage response activation""]"
9_Proliferative_2_run2,9,Proliferative 2,9_Proliferative_2,2,3,Nucleotide Metabolism and dNTP Synthesis,"Ribonucleotide reductase (RRM2) catalyzes conversion of ribonucleotides to deoxyribonucleotides, providing dNTP pools for DNA replication. RRM2 is transcriptionally regulated by BRCA1 in glioblastoma cells and is essential for replication fork progression and protection from replication stress. DHFR provides NADPH cofactor required for RRM2 catalytic function.","[""RRM2"", ""DHFR"", ""BRCA1""]",3,0.85,"[""BRCA1-mediated RRM2 upregulation protects glioblastoma cells from endogenous replication stress despite genomic instability"", ""Increased dNTP pools enable rapid proliferation and DNA synthesis in glioblastoma"", ""RRM2 expression correlates with higher grade gliomas and shorter survival, marking BRCA1-RRM2 axis as negative prognostic factor"", ""Potential therapeutic vulnerability via RRM2 inhibition to sensitize glioblastoma to replication stress""]"
9_Proliferative_2_run2,9,Proliferative 2,9_Proliferative_2,2,4,DNA Damage Response and Cell Cycle Checkpoints,"ATM and ATR kinases detect DNA damage and activate checkpoint kinases CHK1 and CHK2 to halt cell cycle progression. CLSPN (Claspin) mediates ATR-CHK1 signaling. CDC25 phosphatases are inhibited by CHK1/CHK2, preventing CDK dephosphorylation and cell cycle progression. WEE1 kinase maintains CDK inactivation through inhibitory phosphorylation. In glioblastoma, these checkpoint pathways are frequently dysregulated.","[""CHEK1"", ""CLSPN""]",2,0.89,"[""Enhanced ATR-CHK1 signaling in glioblastoma stem-like cells provides radioresistance through maintained G2 checkpoint"", ""Mismatch repair-dependent ssDNA generation recruits RAD18 for trans-lesion synthesis, enabling temozolomide tolerance"", ""CHK1 inhibition abrogates G2 checkpoint but causes unequal effects in bulk glioblastoma versus stem-like cells"", ""Combined ATR and PARP inhibition maximally radiosensitizes glioblastoma by inhibiting both checkpoint and DNA repair"", ""CHEK2 depletion enhances glioblastoma immunotherapy response via STING-mediated type I interferon activation""]"
9_Proliferative_2_run2,9,Proliferative 2,9_Proliferative_2,2,5,Homologous Recombination DNA Repair,"High-fidelity double-strand break repair through homologous recombination mediated by BRCA1, BRCA2, RAD51, and accessory factors including BRIP1 (FANCJ), FANCI, FANCD2, XRCC2, MND1, RAD54L. RAD51 catalyzes strand invasion and homology searching. Fanconi anemia proteins coordinate RAD51 loading. This pathway is restricted to S and G2 phases when sister chromatids are available as repair templates.","[""BRCA1"", ""BRCA2"", ""RAD51AP1"", ""XRCC2"", ""FANCA"", ""FANCB"", ""FANCI"", ""FANCD2"", ""BRIP1"", ""EXO1"", ""DNA2"", ""HELLS"", ""MND1"", ""MND1""]",14,0.91,"[""HR pathway overexpression in glioblastoma enables survival despite high levels of endogenous and therapy-induced DNA damage"", ""BRCA1-mediated RRM2 upregulation and HR gene expression collectively protect glioblastoma from temozolomide-induced cytotoxicity"", ""Fanconi anemia gene re-expression (FANCD2) in glioblastoma compared to normal brain suggests tumor-specific HR dependence"", ""IDH-mutant gliomas exhibit 'BRCAness' phenotype with impaired HR but enhanced sensitivity to PARP and ATR inhibitors"", ""BRCA1 abrogation impairs glioblastoma tumorigenicity and enhances radiosensitivity through combined replication stress and HR deficiency""]"
9_Proliferative_2_run2,9,Proliferative 2,9_Proliferative_2,2,6,Fanconi Anemia Pathway and Interstrand Crosslink Repair,"Fanconi anemia (FA) proteins coordinate repair of interstrand crosslinks (ICLs) and other DNA lesions through formation of the FA core complex, monoubiquitination of FANCD2 and FANCI, and recruitment of structure-specific nucleases. The pathway intersects with homologous recombination and translesion synthesis. FANCD2 re-expression in glioblastoma compared to normal brain is associated with higher tumor grade.","[""FANCA"", ""FANCB"", ""FANCI"", ""FANCD2""]",4,0.78,"[""Enhanced FA pathway activity in glioblastoma provides resistance to DNA alkylating agents including temozolomide"", ""FANCD2 re-expression distinguishes high-grade from low-grade gliomas, suggesting tumor-grade-dependent activation"", ""Targeting FA pathway components may sensitize alkylating agent-resistant glioblastoma"", ""FA pathway synergizes with HR pathway to enable glioblastoma survival under replication stress""]"
9_Proliferative_2_run2,9,Proliferative 2,9_Proliferative_2,2,7,Trans-Lesion Synthesis and Post-Replication Repair,"Error-prone DNA polymerases (Polη, Polι, Polκ, REV1) specialized for bypass of DNA lesions through trans-lesion synthesis (TLS). RAD18-mediated monoubiquitination of PCNA recruits Y-family polymerases to damaged sites. Mismatch repair (MMR) processing of temozolomide lesions generates ssDNA gaps filled by TLS. This mechanism enables glioblastoma tolerance of temozolomide genotoxicity.","[""RAD18"", ""PCNA"", ""EXO1"", ""POLQ""]",4,0.87,"[""RAD18-dependent TLS enables glioblastoma tolerance of temozolomide-induced DNA damage"", ""Error-free bypass of O6-methylguanine through RAD18 reduces temozolomide-induced mutagenesis"", ""RAD18 expression correlates inversely with hypermutation in recurrent glioblastoma patient samples"", ""Mismatch repair-mediated ssDNA generation simultaneously activates ATR-CHK1 checkpoint and RAD18-TLS pathway for dual damage tolerance"", ""RAD18 inhibition combined with temozolomide or MMR pathway targeting may overcome glioblastoma chemoresistance"", ""Low RAD18 expression in recurrent gliomas associates with hypermutation phenotype from unrepaired lesions""]"
9_Proliferative_2_run2,9,Proliferative 2,9_Proliferative_2,2,8,G1/S Cell Cycle Checkpoint and E2F-Dependent Proliferation,"E2F transcription factors (E2F1, E2F7) regulate S-phase entry through cyclin E-CDK2 complex-mediated hyperphosphorylation of retinoblastoma (RB) protein. MYBL2 (B-Myb) and E2F7/E2F8 drive G2/M genes for continued proliferation. CCNE2 (Cyclin E2) and cell cycle checkpoint regulators coordinate G1/S transition. Elevated E2F and cyclin expression drives aggressive glioblastoma proliferation.","[""E2F1"", ""E2F7"", ""CCNE2"", ""MYBL2"", ""FOXM1""]",5,0.9,"[""E2F7 overexpression drives glioblastoma proliferation and predicts poor radiotherapy response"", ""E2F7-EZH2 axis activates AKT/mTOR signaling to promote cell proliferation and EMT"", ""MYBL2 upregulation in glioblastoma enables continuous cell cycle progression through coordinated G1/S and G2/M regulation"", ""High E2F7 expression correlates with epithelial-mesenchymal transition markers and tumor invasiveness"", ""E2F7 silencing enhances radiosensitivity through reduced EZH2-mediated radioresistance""]"
9_Proliferative_2_run2,9,Proliferative 2,9_Proliferative_2,2,9,FOXM1-ADAM17 Feedback Loop and Epithelial-Mesenchymal Transition,"FOXM1 is a proliferation-specific transcription factor driving glioblastoma progression through regulation of cell cycle genes, EMT factors, and ADAM17 (a sheddase for EGFR ligands). FOXM1-ADAM17 axis activates EGFR/AKT/GSK3β signaling, which in turn stabilizes FOXM1 through the feedback loop. FoxM1 also regulates VEGF expression for angiogenesis and promotes invasion through TGF-β signaling modulation.","[""FOXM1"", ""MYBL2""]",2,0.88,"[""FOXM1 expression drives glioblastoma proliferation, invasion, and mesenchymal differentiation"", ""FOXM1-ADAM17-EGFR feedback loop establishes self-sustaining proliferation and EMT program"", ""High FOXM1 levels correlate with shorter survival and increased tumor invasiveness"", ""FOXM1-mediated VEGF upregulation promotes angiogenesis enabling nutrient delivery for tumor growth"", ""FOXM1 modulation of TGF-\u03b2 signaling through interaction with SMAD3/4 enhances EMT"", ""FOXM1 contributes to temozolomide and radiotherapy resistance through EMT-associated mechanisms""]"
9_Proliferative_2_run2,9,Proliferative 2,9_Proliferative_2,2,10,Centrosome Organization and Centriole Duplication,"Polo-like kinase 4 (PLK4) is the master regulator of centriole duplication through phosphorylation of STIL. Centrosome proteins (SPC24, SPC25, CENPU, CENPK, CENPI, CENPP) organize the pericentriolar material. CEP152 recruits PLK4 to centrosomes. Proper centrosome duplication is essential for bipolar spindle formation. Overexpression of PLK4 causes centrosome amplification, chromosomal instability, and tumor formation.","[""PLK4"", ""CEP152"", ""SPC24"", ""SPC25"", ""CENPU"", ""CENPK"", ""CENPI"", ""CENPP""]",8,0.76,"[""PLK4 overexpression in glioblastoma may cause centrosome amplification and chromosomal instability"", ""Centrosome amplification leads to errors in spindle formation and chromosome missegregation during mitosis"", ""Supernumerary centrosomes contribute to aneuploidy characteristic of glioblastoma"", ""Enhanced centrosome nucleation in glioblastoma may support rapid proliferation and migration"", ""CRL4DCAF1-mediated PLK4 degradation in G2 is therapeutic target to prevent mitotic defects""]"
9_Proliferative_2_run2,9,Proliferative 2,9_Proliferative_2,2,11,Centromeric and Kinetochore Function,"Centromeric protein CENP-A (centromeric histone H3 variant) maintains centromere identity and is essential for chromosome segregation during mitosis. Overexpression of CENP-A causes ectopic deposition and chromosomal instability. Kinetochore proteins including SPC24, SPC25, SKA3, and KNTC1 coordinate spindle attachment and checkpoint control. High CENP-A expression predicts poor prognosis in gliomas.","[""CENPU"", ""CENPK"", ""CENPI"", ""CENPP"", ""SPC24"", ""SPC25"", ""SKA3"", ""KNTC1""]",8,0.82,"[""High CENP-A expression in glioblastoma correlates with worse prognosis and higher tumor grade"", ""CENP-A overexpression causes ectopic centrosome formation and chromosomal instability"", ""Aneuploidy from CENP-A mislocalization contributes to glioblastoma genomic instability and tumor evolution"", ""Kinetochore dysfunction from dysregulated CENP-A impairs spindle checkpoint and promotes mitotic errors"", ""CENP-A-induced aneuploidy may increase mutational burden and immunogenicity in glioblastoma""]"
9_Proliferative_2_run2,9,Proliferative 2,9_Proliferative_2,2,12,Chromatin Remodeling and Histone Chaperones,"ASF1B (anti-silencing function 1B) is a histone chaperone involved in histone H3/H4 deposition and nucleosome assembly during DNA replication. HELLS (helicase, lymphoid-specific) is a SNF2-like chromatin remodeller promoting DNA end-resection and homologous recombination during G2 phase. Chromatin remodellers including DTL, CHAF1A, CHAF1B coordinate chromatin dynamics during replication and DNA repair.","[""ASF1B"", ""HELLS"", ""CHAF1A"", ""CHAF1B"", ""ATAD2"", ""DTL""]",6,0.8,"[""High ASF1B expression in glioblastoma enables rapid DNA synthesis and proliferation through efficient histone deposition"", ""ASF1B expression predicts poor prognosis and correlates with high-grade glioma and wild-type IDH status"", ""HELLS-mediated chromatin remodeling facilitates efficient DNA repair in heterochromatin during glioblastoma growth"", ""Chromatin remodelers coordinate replication fork progression with chromatin dynamics in replicating glioblastoma cells"", ""Targeting ASF1B or HELLS may impair glioblastoma proliferation and sensitize to DNA-damaging therapy""]"
9_Proliferative_2_run2,9,Proliferative 2,9_Proliferative_2,2,13,Sister Chromatid Cohesion and Separation,Cohesin complex maintains sister chromatid cohesion from S phase through metaphase. Separase (ESPL1) cleaves cohesin at anaphase onset to allow chromatid separation. Securin regulates separase until metaphase-anaphase transition when APC/C-mediated degradation releases separase. Proper cohesion/separation is essential for error-free chromosome segregation.,"[""ESPL1""]",1,0.68,"[""Aberrant separase expression in glioblastoma leads to errors in sister chromatid separation"", ""Dysregulated cohesin-separase interactions contribute to chromosome missegregation and aneuploidy"", ""Abnormal separase regulation may facilitate rapid cell division in glioblastoma"", ""Separase-securin-cyclin B1 dysregulation in glioblastoma suggests therapeutic vulnerability""]"
9_Proliferative_2_run2,9,Proliferative 2,9_Proliferative_2,2,14,Aurora Kinase B and Mitotic Checkpoint Regulation,"Aurora kinase B (AURKB) is component of chromosomal passenger complex (CPC) mediating chromatin modification, spindle checkpoint regulation, cytokinesis, and kinetochore-microtubule attachment. AURKB polymorphisms associate with altered glioblastoma risk. AURKB overexpression induces chromosomal instability and aneuploidy.","[""AURKB""]",1,0.72,"[""AURKB genetic variations influence glioblastoma risk through altered checkpoint kinase function"", ""AURKB overexpression causes chromosomal instability and aneuploidy in glioblastoma"", ""AURKB-mediated spindle checkpoint dysfunction enables rapid mitotic progression"", ""AURKB targeting may impair glioblastoma proliferation and induce mitotic failure""]"
9_Proliferative_2_run2,9,Proliferative 2,9_Proliferative_2,2,15,Epigenetic Modifier Targeting and Cell Cycle Inhibition,"Onametostat targets protein arginine methyltransferase PRMT5, an epigenetic writer regulating gene expression and nucleolar functions. Cell cycle kinase inhibitors (CDK, Aurora, PLK) impair glioblastoma proliferation under both normoxic and hypoxic conditions. Combination of epigenetic and cell cycle targeting shows synergistic effects in glioblastoma treatment.","[""AURKB""]",1,0.65,"[""PRMT5 inhibition impairs glioblastoma proliferation even in chemotherapy-resistant cells"", ""Cell cycle kinase inhibition shows efficacy in glioblastoma under both normoxic and hypoxic conditions"", ""Combined epigenetic and cell cycle targeting achieves synergistic glioblastoma growth inhibition"", ""PRMT5 inhibition represents viable strategy for glioblastoma treatment with reduced toxicity to normal cells""]"
9_Proliferative_2_run2,9,Proliferative 2,9_Proliferative_2,2,16,Mitotic Spindle Assembly and Checkpoint Control,"Mitotic spindle checkpoint (spindle assembly checkpoint, SAC) genes including KNTC1 coordinate kinetochore-spindle microtubule attachments and checkpoint signaling. TTK (monopolar spindle 1-like kinase) is essential for chromosome alignment and centrosome duplication. Spindle checkpoint activation prevents cell cycle progression until proper chromosome alignment is achieved.","[""KNTC1"", ""SKA3""]",2,0.7,"[""Mitotic checkpoint impairment in glioblastoma enables rapid mitotic progression despite chromosomal misalignment"", ""Checkpoint gene dysregulation contributes to chromosomal instability and aneuploidy in glioblastoma"", ""TTK overexpression in glioblastoma promotes proliferation and resistance to therapy"", ""Targeting spindle checkpoint may induce mitotic catastrophe in glioblastoma cells""]"
9_Proliferative_2_run2,9,Proliferative 2,9_Proliferative_2,2,17,FAM111B-PI3K/AKT Pathway and Glioma Malignancy,"FAM111B (Family with sequence similarity 111, member B) is overexpressed in glioma tissues and associated with poor prognosis. FAM111B enhances glioma cell proliferation, invasion, and migration through activation of PI3K/AKT signaling pathway. PI3K/AKT inhibition reverses FAM111B-induced malignant phenotypes.","[""FAM111B""]",1,0.79,"[""FAM111B overexpression drives glioblastoma proliferation, invasion, and poor prognosis"", ""PI3K/AKT pathway hyperactivation from FAM111B upregulation promotes tumor growth"", ""FAM111B serves as potential therapeutic target to sensitize glioblastoma to PI3K/AKT inhibitors"", ""FAM111B expression correlates with disease stage and predicts overall survival""]"
9_Proliferative_2_run2,9,Proliferative 2,9_Proliferative_2,2,18,Antigen Presentation and Immunotherapy Response,"CHEK2 depletion in glioblastoma activates STING pathway and enhances antigen presentation genes (B2M, H2 molecules), leading to increased type I interferon response. Enhanced MHC-I expression sensitizes glioblastoma to PD-1 checkpoint blockade. CHEK2 loss paradoxically enhances immunotherapy efficacy despite impairing DNA repair.","[""CHEK1""]",1,0.77,"[""CHEK2 inhibition sensitizes glioblastoma to PD-1 blockade immunotherapy"", ""STING pathway activation from CHEK2 loss drives type I interferon response"", ""Enhanced MHC-I expression increases CD8 T cell recognition of tumor cells"", ""CHEK2-targeted therapy combined with immune checkpoint blockade shows synergistic efficacy"", ""CHEK2 depletion generates long-term survivors in immunotherapy-treated glioblastoma models""]"
10_AC_gliosis_like_2_run1,10,AC-gliosis-like 2,10_AC_gliosis_like_2,1,0,Extracellular Matrix Remodeling and Invasion,"Gene program coordinating degradation and remodeling of the extracellular matrix to promote glioblastoma cell invasion and migration through brain tissue. This program includes collagen deposition, matrix metalloproteinase regulation, and integrin-mediated adhesion dynamics that facilitate the invasive phenotype characteristic of GBM mesenchymal subtypes. The program is particularly enriched in the tumor center where invasive mesenchymal-like cells drive aggressive progression.","[""COL22A1"", ""COL19A1"", ""COL23A1"", ""COL25A1"", ""COL27A1"", ""POSTN"", ""SERPINE1"", ""ITGA3"", ""ADAMTS9-AS1"", ""SPRY4"", ""SPRY1"", ""IQGAP2"", ""ARHGAP26"", ""ARHGAP6"", ""CDH4"", ""PLAT"", ""RHOJ"", ""VAV3""]",18,0.92,"[""Enhanced degradation of basement membrane barriers enabling invasion into surrounding brain tissue"", ""Increased cell motility through integrin-mediated adhesion dynamics"", ""Promotion of partial epithelial-mesenchymal transition (pEMT) phenotype in glioblastoma cells"", ""Remodeling of tumor microenvironment to support vascular infiltration and immune cell trafficking"", ""Enrichment of invasive mesenchymal-like cell populations in tumor center""]"
